,author_name,book_average_rating,book_id,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
10830,J.R. Ward,4.38,5098079,Lover Avenged,Romance,Fantasy,97721,3742,527,2009,2109
10835,Tracy Brogan,3.83,17204568,Crazy Little Thing,Romance,Womens Fiction,29350,2151,341,August 27th 2012,353
10836,Molly Harper,3.92,17571132,Rhythm and Bluegrass,Romance,Romance,1359,135,200,2013,335
10837,Jennifer Ryan,4.26,36137536,Tempted by Love,Romance,Contemporary,333,53,400,2018,1438
10851,Helen Prejean,4.08,133793,Dead Man Walking: The Eyewitness Account of the Death Penalty That Sparked a National Debate,Nonfiction,Autobiography,6197,463,288,June 15th 1993,1630
10854,Stormy Glenn,3.71,6329657,A Promise Kept,Romance,Contemporary,900,52,177,,1888
10856,Karina Halle,4.15,17230559,Shooting Scars,Romance,New Adult,11417,1514,265,January 1st 2013,1506
10866,Cynthia Garner,3.85,15709580,Heart of the Demon,Romance,Fantasy,150,34,320,January 1st 2013,956
10886,Karen      Rose,4.16,8697191,You Belong to Me,Romance,Romance,6824,484,576,January 1st 2011,589
10888,Andrew Ross Sorkin,4.11,6687247,Too Big to Fail: The Inside Story of How Wall Street and Washington Fought to Save the Financial System from Crisis — and Themselves,Nonfiction,Business,31392,1247,600,2008,812
10897,Kendall Ryan,3.82,16147062,Hard to Love,Romance,New Adult,20208,1315,227,2013,603
10900,Katie Ruggle,4.14,36748616,Through the Fire,Romance,Romance,648,193,352,2018,1639
10904,Layla Hagen,4.38,40168057,Wild With You,Romance,See top shelves…,898,178,317,2018,1652
10905,Jet Mykles,3.91,7796389,Two Man Team,Romance,Gay Romance,464,43,116,March 2010,2012
10906,K.A. Mitchell,3.98,7317546,No Souvenirs,Romance,Contemporary,2033,164,254,2010,2064
10911,Deborah Cooke,4.17,16077999,Kiss of Destiny,Romance,Fantasy,149,9,130,2013,1010
10914,Carol Pavliska,4.18,25412703,Color Me Crazy,Romance,Music,439,130,395,May 15th 2015,1797
10916,Amber Lacie,4.63,40516973,"Reflections, A Love Ever After Series Book 3",Romance,Contemporary,54,41,213,2018,1692
10921,Laurel Ulen Curtis,3.88,21796060,A is for Alpha Male,Romance,Humor,2274,283,223,2013,583
10927,Kristen Proby,4.32,17201095,Play with Me,Romance,Romance,35998,1658,298,2013,2546
10929,Sean Michael,3.85,539248,The Broken Road,Romance,Romance,566,31,252,June 16th 2006,2129
10935,Brooklyn Ann,3.53,15927534,"Bite Me, Your Grace",Romance,Fantasy,1450,253,352,2013,1057
10946,Terry Spear,4.18,13552281,A Howl for a Highlander,Romance,Fantasy,938,98,416,2013,1179
10947,Ann Lister,3.58,6553859,Sheet Music: A Rock 'N' Roll Love Story,Romance,Music,2424,120,512,2009,1916
10960,Ruthie Knox,3.68,17162570,How to Misbehave,Romance,Romance,2935,401,96,2013,833
10962,Kerrigan Byrne,4.11,35817296,The Duke with the Dragon Tattoo,Romance,Romance,1626,535,333,2018,2122
10969,Jasinda Wilder,3.64,18108903,Stripped,Romance,New Adult,15281,1545,350,2013,1491
10988,James Baldwin,4.36,410810,Notes of a Native Son,Nonfiction,Writing,10870,523,192,1955,1889
10994,Angela Knight,3.9,15808851,Unbound,Romance,Fantasy,1094,103,441,2013,1277
11015,Melanie  James,4.06,20525734,A Valentine's Surprise,Romance,Contemporary,301,92,82,January 29th 2014,1575
11017,Laura Kaye,4.01,18680106,Hard as It Gets,Romance,Romance,15954,1478,368,2013,1453
11020,Bobby Michaels,3.37,3214634,Dar and Gregg,Romance,Sports and Games,858,73,210,,2438
11025,Danielle Torella,4.16,18104474,Private Show,Romance,Music,285,53,302,January 26th 2014,1631
11026,MaryLu Tyndall,4.01,7685245,Surrender the Heart,Romance,Christian Fiction,2297,215,368,June 1st 2010,2696
11028,Alice Clayton,4.19,17571908,The Redhead Plays Her Hand,Romance,Romance,10425,853,304,2013,1627
11029,Tessa Bailey,3.93,17413427,Protecting What's His,Romance,Romance,15289,1283,252,2013,1546
11032,Angie Fox,3.93,15757183,Immortally Embraced,Romance,Fantasy,355,53,320,2013,1364
11034,Tina Reber,4.26,12647642,Love Unrehearsed,Romance,Romance,43907,1859,448,2012,2192
11036,Eli Easton,4.01,18776908,Blame It on the Mistletoe,Romance,Romance,5430,852,99,2013,2514
11039,Nikki Sloane,3.8,40702672,The Doctor,Romance,Romance,609,184,296,2018,2391
11042,Shiloh Walker,3.84,11662955,The Reunited,Romance,Fantasy,475,51,375,2013,1354
11053,Nicholas Sparks,4.03,5526,Dear John,Romance,Fiction,495183,11037,276,2006,3745
11062,Erin Leigh,3.66,17927109,My Side,Romance,New Adult,7011,529,398,2013,1797
11065,Lynetta Halat,3.85,18231432,Everything I've Never Had,Romance,New Adult,2536,281,330,September 1st 2013,1747
11066,Frantz Fanon,4.24,274392,"Black Skin, White Masks",Nonfiction,Philosophy,8389,315,240,1952,2032
11073,Penny Reid,4.01,18001399,Friends Without Benefits,Romance,Romance,16129,1360,424,2013,1819
11075,Sherrilyn Kenyon,4.12,34330946,Stygian,Romance,Fantasy,2082,373,670,2018,2500
11090,Beverly Daniel Tatum,4.17,16280,"""Why Are All The Black Kids Sitting Together in the Cafeteria?"": A Psychologist Explains the Development of Racial Identity",Nonfiction,Education,9430,699,320,1997,2089
11094,Nicola Rendell,4.22,37916608,Shimmy Bang Sparkle,Romance,Contemporary,683,265,320,2018,2949
11099,Brad Boney,3.99,16125587,The Nothingness of Ben,Romance,Romance,4058,582,248,2012,2772
11112,Martin Luther King Jr.,4.48,160939,Why We Can't Wait,Nonfiction,History,5457,317,240,1963,2105
11117,Kendra Leigh Castle,4.06,15776953,Immortal Craving,Romance,Fantasy,706,80,327,January 1st 2013,1452
11127,Kate Meader,3.96,36257994,Down with Love,Romance,Romance,794,317,237,2018,2980
11129,Missy Welsh,3.96,27421270,My Summer of Wes,Romance,Romance,2587,323,129,2010,2810
11131,Josh Lanyon,3.89,7176018,Old Poison,Romance,Mystery,2549,216,102,November 10th 2009,2829
11135,Tara Sivec,4.24,17333149,Hearts and Llamas,Romance,Humor,5077,366,17,2013,2390
11136,Jay Crownover,4.28,26162928,Respect,Romance,New Adult,1297,241,296,2018,3194
11147,Aly Martinez,4.37,41432160,The Truth About Lies,Romance,Romance,3092,590,330,2018,3221
11152,Renee Carlino,3.89,36622744,Blind Kiss,Romance,Contemporary,1621,398,336,2018,3254
11156,Shannon K. Butcher,4.1,15742678,Falling Blind,Romance,Fantasy,1395,97,370,2013,1662
11158,L.B. Gregg,3.63,15781690,Gobsmacked,Romance,Romance,2261,249,95,2009,3028
11162,R.L. Mathewson,4.04,12951123,Sudden Response,Romance,Romance,11349,387,244,June 1st 2011,2457
11169,Madeline Sheehan,4.36,16114861,Unbeautifully,Romance,Adult Fiction,30433,2376,374,May 12th 2013,2702
11187,Ava March,3.73,34331136,Bound by Deception,Romance,Erotica,2208,219,80,2008,3046
11194,Jayne Ann Krentz,3.96,15765663,Dream Eyes,Romance,Fantasy,5164,392,325,January 1st 2013,1760
11205,Lili Valente,4.11,40176953,Pucked Up Love,Romance,Sports and Games,333,34,207,2018,3426
11210,Grahame Claire,3.78,40102240,It's Not Over,Romance,Romance,379,119,364,2018,3758
11211,Michele Bardsley,4.1,13530597,Only Lycans Need Apply,Romance,Fantasy,1262,90,316,2013,1905
11220,J.L. Brooks,3.89,18159949,Rotten,Romance,New Adult,746,113,315,October 1st 2013,2356
11228,Rachel Van Dyken,3.83,17560674,The Bet,Romance,New Adult,29719,2510,240,2013,3681
11239,Lexi Blake,4.53,38910127,Memento Mori,Romance,Romance,814,180,452,2018,4234
11244,Lisa Renee Jones,4.25,40243799,Dirty Rich Obsession,Romance,Romance,615,150,387,2018,4626
11252,Danielle Vega,3.61,18667769,The Merciless,Horror,Young Adult,10800,2238,279,2014,3610
11256,Elle Parker,3.75,6516978,Like Coffee and Doughnuts,Romance,Mystery,1469,181,246,May 18th 2009,3665
11260,Christina Lauren,4.05,17831617,Beautiful Bombshell,Romance,Romance,26302,1263,160,2013,3948
11263,Erin Nicholas,4.15,36290826,Going Down Easy,Romance,Contemporary,1338,275,226,2018,5218
11264,Teresa Mummert,3.82,18176562,White Trash Beautiful,Romance,New Adult,12840,1019,152,September 1st 2012,3287
11265,Michelle A. Valentine,4.22,16087670,Rock My Bed,Romance,New Adult,16451,860,331,2013,3138
11268,Perie Wolford,3.86,34661269,Sam Dorsey And His Sixteen Candles,Romance,Young Adult,954,162,160,2014,3726
11277,Gena Showalter,4.21,16180772,After Dark: The Darkest Angel/Shadow Hunter,Romance,Fantasy,1625,115,325,May 16th 2011,2111
11280,Louise Bay,4.15,40789425,The Earl of London,Romance,Romance,1535,298,328,2018,5401
11288,W.E.B. Du Bois,4.27,318742,The Souls of Black Folk,Nonfiction,History,28274,1084,288,1903,2801
11294,Alyssa Day,3.89,15808829,The Cursed,Romance,Romance,965,184,282,2013,2159
11300,Lorelei James,4.01,36604162,Racked and Stacked,Romance,Westerns,667,196,352,2018,5724
11313,Lanie Love,4.72,42655408,Haunted by You,Romance,See top shelves…,132,43,465,August 3rd 2018,6162
11333,Cornel West,4.1,250825,Race Matters,Nonfiction,Race,8876,302,159,1994,3224
11344,Kaje Harper,4.05,13244400,The Rebuilding Year,Romance,Romance,4536,569,323,2012,5119
11357,Ashlyn Kane,3.97,9912820,American Love Songs,Romance,Romance,2943,391,260,2010,5224
11360,Susan Stoker,4.26,37646585,Defending Allye,Romance,Romance,3084,478,263,2018,6825
11377,Katie MacAlister,3.54,15808639,Time Thief,Romance,Fantasy,1501,210,341,2013,3197
11382,Sawyer Bennett,4.12,38348931,Bishop,Romance,Sports and Games,2550,584,221,2018,8283
11386,Kimberly Knight,4.0,41884270,Anything like Me,Romance,Adult Fiction,3794,228,186,July 12th 2013,5988
11391,Rebecca  Sharp,4.15,40493667,Reputation,Romance,Contemporary,306,93,349,2018,9219
11400,Naomi Klein,4.18,21913812,This Changes Everything: Capitalism vs. The Climate,Nonfiction,Politics,13020,1472,576,2014,4293
11411,Katie Reus,4.11,15710530,Mating Instinct,Romance,Fantasy,1356,124,348,2013,3655
11412,Melanie Harlow,4.02,40550201,Hold You Close,Romance,Romance,3725,639,270,2018,11638
11422,Helena Hunting,3.71,36977659,The Good Luck Charm,Romance,Contemporary,4439,647,384,2018,12326
11438,J.L. Langley,3.99,2033276,The Broken H,Romance,Westerns,3602,171,209,2006,7984
11445,Penelope Ward,3.91,40908086,Love Online,Romance,Romance,5072,725,248,2018,16260
11450,Trisha Leaver,3.28,17720829,Creed,Horror,Young Adult,833,237,264,November 1st 2014,8227
11451,Morgan Parker,3.91,18755640,Non Friction,Romance,Romance,234,102,276,,25446
11454,Michelle Alexander,4.52,6792458,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,Nonfiction,Politics,38349,4539,290,2010,7285
11456,Simone Elkeles,4.07,4268157,Perfect Chemistry,Romance,Young Adult,222875,10311,368,2008,6559
11461,Robert Greene,4.19,1303,The 48 Laws of Power,Nonfiction,Business,53997,2852,452,1988,5487
11463,Meghan March,4.2,39949010,Richer Than Sin,Romance,Contemporary,4118,707,250,2018,16546
11465,Kristen Callihan,3.94,13389546,Winterblaze,Romance,Fantasy,4059,506,422,2013,6211
11484,Tere Michaels,4.03,4801582,Faith & Fidelity,Romance,Romance,8954,851,228,2008,23578
11489,Jennifer Loren,3.72,15738256,The Hand That Holds Mine,Romance,Romance,75,12,43,July 4th 2012,500
11492,غازي عبد الرحمن القصيبي,3.95,8993964'],الوزير المرافق,Nonfiction,See top shelves…,2328,380,211,by,854
11501,L.A. Witt,3.91,39680853,No Distance Left to Run,Romance,Romance,598,83,227,2014,1375
11505,Daniel I. Russell,4.02,13376881,Critique,Horror,Romance,57,18,122,2012,500
11515,Jaci Burton,3.84,15808325,Hope Flames,Romance,Romance,7022,579,320,January 1st 2013,771
11516,Nancy Haviland,4.25,25045454,An Obsession with Vengeance,Romance,Romance,1923,205,402,2015,1207
11523,Matthew Tait,4.28,13375921,Slander Hall,Horror,See top shelves…,18,6,55,2012,396
11525,Carrie Clevenger,4.2,13358275,Blood and Fire,Horror,Fantasy,46,19,65,2012,396
11527,Shay Savage,3.76,17080000,Otherwise Alone,Romance,Contemporary,4242,566,56,December 5th 2012,787
11530,Victoria Champion,3.89,17200672,Song of the Mourning Dove: Dark Fairy Tales,Horror,See top shelves…,9,1,38,2012,397
11533,Cate Ashwood,3.86,19225996,Ironhearted,Romance,Contemporary,367,57,200,January 5th 2014,1040
11535,Shanora Williams,3.94,22398051,Beware,Romance,Dark,2151,309,292,2014,834
11537,Michelle St. James,3.86,25935094,Ruthless,Romance,Dark,3453,262,320,July 31st 2015,799
11542,Roxie Rivera,4.11,17728691,Dimitri,Romance,Contemporary,5419,295,284,April 1st 2013,942
11547,Maya Banks,3.89,17912980,After the Storm,Romance,Romance,9491,871,392,2014,909
11551,Mia Kerick,3.65,19518735,Out of Hiding,Romance,Contemporary,246,51,180,2014,1281
11553,John  Goode,4.52,20342133,151 Days,Romance,Young Adult,535,103,350,March 19th 2014,1252
11555,Helena Newbury,3.96,25808712,Lying and Kissing,Romance,Romance,1876,168,388,June 18th 2015,1103
11561,Heidi Cullinan,3.99,35217390,Special Delivery,Romance,Erotica,4444,640,299,February 14th 2010,1336
11567,Bethany-Kris,4.25,30991294,Antony,Romance,Dark,1401,119,176,May 23rd 2015,1238
11570,Georgia Cates,4.13,18005373,Beauty from Love,Romance,Contemporary,15283,928,292,January 28th 2014,1138
11572,Vanessa Waltz,3.82,22760774,High Stakes,Romance,Dark,2614,167,337,2014,1145
11579,J.K. Accinni,3.85,18874565,Alien Species Intervention,Horror,Science Fiction,898,177,518,2013,589
11587,Anne Tenino,3.62,20816239,Billionaire with Benefits,Romance,Contemporary,559,112,415,2014,1485
11588,Teresa Denys,3.97,967911,The Flesh and the Devil,Romance,Romance,466,59,488,by,1175
11591,Ais,4.25,20926065,Evenfall: Volume 1: Director's Cut,Romance,Romance,2573,418,334,2014,1507
11598,Tara Lain,3.69,19450529,The Pack or the Panther,Romance,Fantasy,1320,184,202,January 7th 2014,1541
11602,Gaelen Foley,4.02,958537,Lord of Fire,Romance,Romance,5568,232,407,March 20th 2002,1216
11606,L.J. Shen,4.17,27263454,Sparrow,Romance,Dark,21489,2492,302,March 1st 2016,1553
11608,Larissa Ione,4.42,11512718,Reaver,Romance,Fantasy,9416,797,383,2013,1234
11616,J.J. McAvoy,4.05,21839603,Ruthless People,Romance,Dark,16513,1692,295,July 15th 2014,1304
11618,Sarah MacLean,3.94,10428803,A Rogue by Any Other Name,Romance,Romance,27980,2265,386,2012,1379
11625,Rick R. Reed,3.62,19208141,Legally Wed,Romance,Romance,295,71,216,January 2nd 2014,1671
11627,Lara Adrian,4.26,17184930,Crave The Night,Romance,Fantasy,6886,623,288,2014,1341
11629,Lizzy Grey,2.73,39404400,Trust No One,Romance,Romance,33,7,113,2018,700
11630,Edith Layton,3.8,2785752,The Duke's Wager,Romance,Romance,717,77,224,1983,1380
11634,Johanna Lindsey,4.02,891814,Fires of Winter,Romance,Romance,12703,477,362,1980,1434
11638,Lisa Henry,3.53,19165659,King of Dublin,Romance,Science Fiction,383,77,375,February 22nd 2014,1737
11639,Daisy Harris,3.57,20347660,Nothing But Smoke,Romance,Contemporary,534,72,214,2014,1823
11648,Aleksandr Voinov,4.23,43052216,Lying with Scorpions,Romance,Fantasy,296,80,317,January 7th 2014,1879
11665,Jordan L. Hawk,4.33,21533138,Necropolis,Romance,Historical,2711,364,200,May 4th 2014,2121
11666,Mia Hoddell,4.04,21518013,Summer Demons,Romance,Novella,71,37,104,2014,893
11669,Amanda Quick,3.96,247373,Dangerous,Romance,Romance,7866,292,352,1993,1686
11679,Jessica Clare,3.77,18626111,Last Hit,Romance,New Adult,11030,960,270,2013,2369
11680,Tiffany Snow,4.35,19143663,Kade's Turn,Romance,Romance,2124,157,208,2014,1682
11693,Soraya Naomi,4.23,23393333,For Adriano,Romance,Dark,764,166,302,2015,2385
11700,Kinley MacGregor,4.23,247093,Born in Sin,Romance,Historical,8161,361,372,by,2055
11708,Haley Walsh,4.07,20439831,Foxe Fire,Romance,Mystery,353,51,280,January 23rd 2014,2622
11714,Nelle L'Amour,4.18,23274369,"That Man - The Wedding Story, Part 1",Romance,Romance,1255,114,184,October 27th 2014,1991
11716,Lisa Marie Rice,4.03,5200666,Dangerous Passion,Romance,Romance,2576,172,310,August 1st 2009,2186
11717,S.E. Jakes,4.19,20700010,Not Fade Away,Romance,Contemporary,1461,182,52,August 16th 2014,2685
11724,Heidi Belleau,3.7,18808267,Straight Shooter,Romance,Erotica,600,133,275,April 5th 2014,2673
11734,Mira Grant,4.01,23634011,Rolling in the Deep,Horror,Fantasy,3025,606,123,2015,1392
11737,Elizabeth Hoyt,4.02,26804433,Duke of Sin,Romance,Romance,5107,885,338,2016,2314
11739,J.B. Salsbury,4.34,18809487,Fighting to Forget,Romance,Warfare,11011,788,404,April 8th 2014,2546
11740,Linda Howard,3.79,2067180,Death Angel,Romance,Romance,8769,584,341,2008,2502
11745,Manna Francis,4.07,18775818,Blood & Circuses,Romance,Science Fiction,288,64,290,2015,3073
11746,Sienna Mynx,4.37,16152890,Destino,Romance,Romance,1972,130,468,2012,4401
11749,Kindle Alexander,4.21,20640467,Always,Romance,Romance,4573,934,280,March 8th 2014,3256
11753,Georgette Heyer,4.07,311182,These Old Shades,Romance,Romance,13953,1142,352,1926,2814
11754,Sarah Brocious,4.19,29407909,What Remains,Romance,Contemporary,70,19,108,2016,1900
11755,J.P. Barnaby,4.27,18664803,Spencer,Romance,Contemporary,628,114,216,March 20th 2014,3208
11758,Bella Jewel,4.06,23287381,'Til Death: Volume One,Romance,Romance,10653,962,137,2014,4479
11763,Donna K. Weaver,4.31,20429736,Hope's Watch,Romance,Romance,68,18,41,December 31st 2013,1886
11769,Kresley Cole,4.35,3585344,Kiss of a Demon King,Romance,Fantasy,35602,1212,417,January 1st 2009,6455
11781,Linda  Watkins,4.48,20497858,Secrets: A Story of Love and Betrayal,Horror,Short Stories,83,12,52,January 6th 2014,2639
11794,Melissa  Collins,4.19,21530145,Let Love Live,Romance,Romance,1736,362,298,January 27th 2014,4263
11798,N.R. Walker,4.37,18754187,Sense of Place,Romance,Contemporary,2395,367,110,2014,5985
11800,Gemma Farrow,4.47,18857516,Beneath the Willow,Horror,Fantasy,143,78,42,May 24th 2013,3832
11803,Hunter S. Jones,4.62,20922144,September Again,Romance,Poetry,159,39,110,2014,4152
11806,M.F.K. Fisher,4.33,94079,The Art of Eating,Nonfiction,Food and Drink,5461,254,749,1954,1220
11842,Judith McNaught,4.18,350684,"Whitney, My Love",Romance,Romance,27487,1784,708,1985,8608
11876,Richard Matheson,3.99,547094,I Am Legend and Other Stories,Horror,Fiction,110363,4597,317,1954,825
11890,Jim Carroll,3.99,682745,The Basketball Diaries,Nonfiction,Autobiography,26723,472,224,June 1978,845
11893,Lori Foster,3.88,1040935,The Night Before Christmas,Romance,Holiday,1717,82,346,by,906
11902,Edwin G. Burrows,4.23,217329,Gotham: A History of New York City to 1898,Nonfiction,History,1991,147,1424,1998,1227
11908,Cathy Maxwell,3.74,2843977,A Seduction at Christmas,Romance,Romance,1187,67,358,January 1st 2008,719
11909,Sandra Heath,3.64,1165753,Regency Christmas Wishes,Romance,Holiday,267,37,344,October 7th 2003,984
11917,Victoria Alexander,3.8,232128,A Visit From Sir Nicholas,Romance,Romance,1141,56,374,2004,772
11923,Sarah Morgan,3.99,17738241,Sleigh Bells in the Snow,Romance,Holiday,5517,741,384,October 4th 2013,767
11926,Fern Michaels,3.68,431357,Let It Snow,Romance,Holiday,291,13,416,2003,789
11928,Sandra Hill,3.64,9639150,Twas the Night,Romance,Holiday,705,97,251,October 2001,862
11929,Lyn Stone,3.56,6521368,A Regency Christmas: Scarlet Ribbons / Christmas Promise / A Little Christmas,Romance,Romance,185,30,288,2009,785
11931,Susan Mallery,3.82,6852255,"High-Powered, Hot-Blooded",Romance,Category Romance,1111,75,192,January 1st 2009,842
11937,Lisa Mondello,3.62,12702701,All I Want for Christmas is You,Romance,Holiday,6105,529,200,August 1999,881
11939,Sabrina Jeffries,3.9,303214,After the Abduction,Romance,Romance,2576,106,384,June 4th 2002,901
11940,Jo Beverley,3.87,615028,Christmas Angel,Romance,Romance,1752,119,352,1992,887
11945,Grace Burrowes,3.91,10852082,Lady Sophie's Christmas Wish,Romance,Romance,3094,281,391,October 1st 2011,949
11959,Addison Fox,3.69,10805543,Baby It's Cold Outside,Romance,Romance,1370,165,365,2011,977
11965,Janet Chapman,4.12,6282010,A Highlander Christmas,Romance,Fantasy,2171,143,334,January 1st 2009,978
11978,Toni Blake,3.89,10430633,Holly Lane,Romance,Romance,2009,181,384,January 1st 2011,1015
11994,Jane Feather,3.92,2897990,Snowy Night with a Stranger,Romance,Romance,1943,114,404,2008,1102
11995,Stephanie Rowe,3.51,16118072,Jingle This!,Romance,Holiday,410,61,175,October 1st 2004,1191
11998,Christie Ridgway,3.65,118866,Must Love Mistletoe,Romance,Holiday,1531,162,358,November 28th 2006,1388
12004,Katie Lane,3.84,13529577,Hunk for the Holidays,Romance,Holiday,881,175,352,January 1st 2012,1333
12007,Lori Wilde,3.92,7719328,The First Love Cookie Club,Romance,Holiday,2274,214,384,2010,1398
12009,Maggie Shayne,3.98,188275,An Enchanted Season,Romance,Romance,5857,329,341,2007,1515
12015,Jill Shalvis,3.93,15740038,Under the Mistletoe,Romance,Romance,4447,312,80,2012,1579
12030,Karen  Erickson,3.77,16109770,Jane's Gift,Romance,Romance,734,113,289,October 24th 2012,1847
12045,Robyn Carr,4.25,13722810,My Kind of Christmas,Romance,Holiday,8677,577,314,2012,1930
12047,Jennifer Crusie,3.62,33738,"Santa, Baby",Romance,Holiday,4916,186,328,January 1st 2006,2398
12048,Victoria  James,3.79,16162189,The Billionaire's Christmas Baby,Romance,Holiday,1361,142,184,November 7th 2012,2424
12050,Nalini Singh,4.31,15727959,Wild Invitation,Romance,Fantasy,9392,586,339,2013,10668
12060,Robin Bielman,3.73,28445593,Yours at Midnight,Romance,Romance,448,108,161,December 17th 2012,3746
12074,Pam B. Morris,3.47,16157174,Smitten Image,Romance,Romance,55,22,200,2012,2065
12106,Richard Belzer,3.68,14567915,Dead Wrong: Straight Facts on the Country's Most Controversial Cover-Ups,Nonfiction,Crime,486,82,336,2012,918
12112,Jayne Rylon,3.9,10339281,Northern Exposure,Romance,Adult Fiction,4554,207,166,February 15th 2011,1558
12126,Kate Poole,3.69,6306102,Anchor and Storm,Romance,Historical,956,110,216,April 2007,1615
12135,Philip Sugden,4.08,62158,The Complete History of Jack the Ripper,Nonfiction,Crime,2485,156,532,1994,1023
12139,Mackenzie Phillips,3.73,6791142,High on Arrival,Nonfiction,Autobiography,6322,670,292,2009,537
12173,Dick Lehr,3.78,71111,Black Mass,Nonfiction,Crime,5944,436,424,May 1st 2000,1092
12183,Paul Feig,3.79,95532,Kick Me: Adventures in Adolescence,Nonfiction,Humor,3984,273,288,2002,451
12209,Lenora Bell,3.8,35068792,What a Difference a Duke Makes,Romance,Romance,1159,252,384,2018,100
12211,Susan Elizabeth Phillips,3.99,73090,Lady Be Good,Romance,Romance,15181,579,372,February 1st 1999,1076
12219,David Eagleman,4.02,9827912,Incognito: The Secret Lives of the Brain,Nonfiction,Science,21587,1506,290,2011,567
12225,April Brookshire,3.75,17338329,Beware of Bad Boy,Romance,Young Adult,3435,168,219,October 8th 2013,1091
12232,Dina Kucera,3.82,9146963,Everything I Never Wanted to Be,Nonfiction,Autobiography,994,112,218,2010,494
12240,Michael  Anthony,3.86,30811411,Civilianized: A Young Veteran's Memoir,Nonfiction,Autobiography,87,20,192,2016,500
12253,Jewel E. Ann,4.6,35965779,Epoch,Romance,Contemporary,4777,943,283,2018,198
12257,L.A. Casey,4.2,20737459,Alec,Romance,New Adult,11241,736,549,2014,1199
12260,Robinne Lee,4.19,31450913,The Idea of You,Romance,Fiction,3949,1002,372,2017,200
12261,Clifford Stoll,4.2,18154,The Cuckoo's Egg: Tracking a Spy Through the Maze of Computer Espionage,Nonfiction,History,8304,639,399,1989,1358
12287,Steven Pinker,4.05,5755,The Language Instinct: How the Mind Creates Language,Nonfiction,Science,15824,813,448,January 1st 1994,659
12304,Erik Larson,3.83,9938498,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Nonfiction,History,137320,13467,448,2011,1636
12322,Marquita Valentine,3.92,37505911,Picture Perfect Lie,Romance,Romance,542,102,300,March 20th 2018,478
12325,Sarah Mayberry,3.83,13633179,Her Best Worst Mistake,Romance,Romance,4941,455,170,May 3rd 2012,1336
12329,Richard Lloyd Parry,3.75,18877989,People Who Eat Darkness: The True Story of a Young Woman Who Vanished from the Streets of Tokyo - and the Evil That Swallowed Her Up,Nonfiction,Crime,12488,1506,454,December 28th 2010,1811
12339,Naima Simone,3.88,38657358,Scoring off the Field,Romance,Romance,661,173,230,2018,603
12346,Mellini Kantayya,4.28,17657267,Actor. Writer. Whatever. (essays on my rise to the top of the bottom of the entertainment industry),Nonfiction,Humor,46,17,212,2013,700
12349,Juliette Poe,4.29,35172958,Pretty as a Peach,Romance,Contemporary,338,156,188,2018,638
12357,Jen McLaughlin,3.68,38492056,The Backup Plan,Romance,Contemporary,146,78,192,March 8th 2018,713
12361,Joseph D. Pistone,4.02,308251,Donnie Brasco,Nonfiction,Crime,5971,197,416,1987,1918
12377,Thomas A. Harris,3.72,134353,I'm OK - You're OK,Nonfiction,Psychology,14800,350,320,1967,889
12378,Hunter S. Thompson,4.11,7748,Fear and Loathing on the Campaign Trail '72,Nonfiction,Politics,17957,757,481,1973,764
12384,Prescott Lane,4.0,38119376,To the Fall,Romance,Contemporary,646,192,258,March 2018,807
12386,Damien Echols,3.93,13513092,Life After Death,Nonfiction,Crime,7295,911,399,September 17th 2012,2103
12390,Paige P. Horne,4.57,37509275,If I'd Known,Romance,Romance,141,81,338,2018,921
12397,Adam Carolla,3.71,8623679,In Fifty Years We'll All Be Chicks . . . And Other Complaints from an Angry Middle-Aged White Guy,Nonfiction,Humor,8384,719,256,2010,770
12408,Lynelle Clark,3.73,15850013,A Pirate's Wife,Romance,Adventure,75,16,205,March 1st 2012,880
12411,Bruce Campbell,3.99,34548,If Chins Could Kill: Confessions of a B Movie Actor,Nonfiction,Biography,13829,769,344,2001,827
12416,Roald Dahl,4.1,6667,Boy: Tales of Childhood,Nonfiction,Biography,47249,2362,176,1984,847
12423,Glenna Maynard,3.53,17971900,Beautiful Strangers,Romance,New Adult,292,43,272,2013,1584
12424,David D. Burns,3.99,46674,Feeling Good: The New Mood Therapy,Nonfiction,Self Help,20541,712,736,1980,1130
12430,Lisa Suzanne,4.28,39090180,The Power to Break,Romance,Music,476,144,260,2018,1122
12439,Stephen Fry,3.98,41021665,Moab Is My Washpot,Nonfiction,Biography,18790,885,366,1997,870
12443,Rachel Hauck,3.85,11942639,The Wedding Dress,Romance,Christian Fiction,30969,2262,352,2012,1076
12444,Jonah Lehrer,3.82,3860977,How We Decide,Nonfiction,Psychology,35553,1471,259,2009,1135
12457,Andrea  Johnston,4.4,38608933,Bourbon & Bonfires,Romance,See top shelves…,219,67,291,March 22nd 2018,1192
12458,Kimberly Kincaid,4.3,36686512,Crossing Promises,Romance,Romance,286,131,350,2018,1197
12467,Melanie Marchande,3.51,20908097,Romance Impossible,Romance,Romance,249,42,312,2014,1864
12468,Michelle Knight,4.14,20257122,"Finding Me: A Decade of Darkness, a Life Reclaimed - A Memoir of the Cleveland Kidnappings",Nonfiction,Crime,19695,2201,252,2014,2790
12471,H.P. Lovecraft,4.22,160149,The Call of Cthulhu and Other Weird Stories,Horror,Fiction,32130,1190,420,1926,6295
