,author_name,book_average_rating,book_id,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
10708,Tara Dairman,4.16,18289482,All Four Stars,Childrens,Realistic Fiction,2184,445,288,2014,1460
10737,Erin Hunter,4.47,7124925,The Forgotten Warrior,Fantasy,Animals,8178,243,368,2011,1045
10742,Kelley Armstrong,4.05,11918,Bitten,Fantasy,Fantasy,83676,4250,436,September 21st 2001,1560
10747,Saranna DeWylde,3.92,10212089,How to Seduce an Angel in 10 Days,Fantasy,Romance,214,29,266,January 1st 2013,770
10758,Chloe Neill,4.12,36457735,Wild Hunger,Fantasy,Paranormal,2398,369,352,2018,1142
10765,Amber Lough,3.65,16123804,The Fire Wish,Fantasy,Young Adult,1827,292,320,2014,1612
10772,N. Isabelle Blanco,4.01,31393676,Blood Flows Deep in the Empire,Fantasy,Romance,410,165,210,2013,798
10774,Amy A. Bartol,4.24,20977124,Sea of Stars,Fantasy,Romance,10132,819,320,2015,1702
10783,Kate Douglas,3.78,15719338,Dark Wolf,Fantasy,Romance,415,105,352,2013,806
10800,K.A. Linde,4.02,36464096,Blood Cure,Fantasy,Paranormal,882,242,289,2018,1203
10802,Jeaniene Frost,4.23,7039218,Once Burned,Fantasy,Paranormal,52627,3736,346,2012,1539
10805,Kendall Kulper,3.52,18302133,Salt & Storm,Fantasy,Young Adult,2897,591,416,2014,1822
10812,Chelsea Fine,4.16,15711844,Avow,Fantasy,Young Adult,9385,554,407,December 1st 2012,1866
10817,Linda  Robertson,3.87,13547495,Shattered Circle,Fantasy,Paranormal,749,73,384,2013,900
10825,Donna Grant,4.46,39940311,Dark Alpha's Hunger,Fantasy,Romance,439,177,158,2018,1335
10846,Lexi George,4.0,15839460,Demon Hunting in a Dive Bar,Fantasy,Romance,670,80,320,January 1st 2013,945
10869,Karen Marie Moning,4.42,6050298,Dreamfever,Fantasy,Fantasy,83078,4540,386,2009,1979
10874,Victoria Schwab,4.26,13638131,The Unbound,Fantasy,Young Adult,9959,1643,360,2014,2136
10876,Ressa Empbra,3.86,16037511,The Dragon Dimension (Caught in the Dragon Cove #1),Fantasy,Fantasy,35,16,445,2012,1368
10879,Laurann Dohner,4.31,12961307,Justice,Fantasy,Romance,15993,663,222,November 2011,457
10883,Dianne Sylvan,4.16,15765529,Of Shadow Born,Fantasy,Paranormal,1248,84,324,2013,987
10885,J.C. Daniels,4.17,15980001,Night Blade,Fantasy,Fantasy,2774,241,264,March 4th 2012,957
10894,Kathryn  Rose,3.47,17997591,Camelot Burning,Fantasy,Science Fiction,318,82,408,May 1st 2014,2042
10940,Tracy Holczer,4.07,18668051,The Secret Hum of a Daisy,Childrens,Realistic Fiction,2464,473,312,March 1st 2014,2187
10955,Cat Adams,3.98,13560068,The Eldritch Conspiracy,Fantasy,Fantasy,2047,111,384,January 8th 2013,1165
10956,Quinn Loftis,4.52,15733738,Beyond the Veil,Fantasy,Shapeshifters,12133,583,374,August 2012,2235
10957,Skylar Dorset,3.66,17708622,The Girl Who Never Was,Fantasy,Young Adult,1622,274,304,2014,2221
10964,Ashlyn Chase,3.46,15942633,Flirting Under a Full Moon,Fantasy,Romance,883,121,352,January 1st 2013,1186
10968,Nina Bangs,4.2,15808769,Wicked Memories,Fantasy,Romance,257,32,304,2013,1230
10973,Corinne Duyvis,3.74,16081758,Otherbound,Fantasy,Young Adult,2213,458,387,2014,2277
10982,Nicole  Williams,3.78,10950666,Eternal Eden,Fantasy,Romance,12566,769,394,March 1st 2011,2259
10989,Ilona Andrews,4.59,17333180,Magic Triumphs,Fantasy,Fantasy,13007,1778,327,2018,2349
10992,Sara  Humphreys,4.19,15852259,Undone,Fantasy,Romance,894,101,265,January 1st 2013,1259
10998,Robin LaFevers,4.11,20522640,Mortal Heart,Fantasy,Young Adult,18957,2258,444,2014,2388
11010,Amy Raby,3.63,15808673,Assassin's Gambit,Fantasy,Romance,1485,179,400,2013,1344
11033,Melissa Marr,3.69,2321296,Ink Exchange,Fantasy,Young Adult,53319,2970,325,2008,3733
11038,Elizabeth May,3.76,15791085,The Falconer,Fantasy,Young Adult,13140,2158,378,September 19th 2013,2436
11054,Lynn Viehl,4.0,15753550,Nightbound,Fantasy,Paranormal,486,50,314,2013,1370
11055,Cinda Williams Chima,4.39,9409469,The Gray Wolf Throne,Fantasy,Young Adult,38565,1927,517,January 1st 2011,2398
11064,Traci Douglass,3.86,18873923,Seal of Surrender,Fantasy,Romance,44,20,200,2013,1381
11093,Calinda B.,3.81,17787059,The Beckoning of Beautiful Things,Fantasy,Adult Fiction,77,17,434,2013,1398
11095,Rick Riordan,4.5,4556058,The Last Olympian,Fantasy,Young Adult,562329,19738,381,May 5th 2009,4217
11101,Kerry O'Malley Cerra,4.11,20344662,Just a Drop of Water,Childrens,Historical,548,132,320,2014,2727
11103,Travis Luedke,4.09,18805795,The Nightlife: Paris,Fantasy,Paranormal,270,49,199,April 30th 2013,1398
11111,Marie Lu,3.91,20821111,The Young Elites,Fantasy,Young Adult,88738,11760,370,2014,3428
11142,Cynthia Eden,4.14,16158611,Avenging Angel,Fantasy,Romance,1125,84,352,January 1st 2013,1548
11155,Elisabeth Naughton,4.29,17208048,Bound,Fantasy,Romance,3577,195,184,2013,1660
11174,Alexandra Ivy,3.94,15985405,Predatory,Fantasy,Romance,1434,156,384,January 1st 2013,1728
11191,Danielle Ellison,3.72,33895090,Salt,Fantasy,Young Adult,341,110,266,January 1st 2014,3286
11192,Nicole Peeler,4.03,15743485,Tempest Reborn,Fantasy,Fantasy,1747,160,339,January 1st 2013,1747
11216,Lauren Stewart,3.76,15734163,Hyde,Fantasy,Fantasy,3684,536,378,2012,2417
11241,Shelly Crane,4.32,13519844,Independence,Fantasy,Young Adult,16441,856,233,January 1st 2012,4320
11249,Kerrelyn Sparks,3.92,16045319,Vampires Gone Wild,Fantasy,Romance,1989,176,258,2013,2011
11259,Cherie Colyer,4.37,21457758,Challenging Destiny,Fantasy,Fantasy,43,17,255,2014,5580
11261,Cassie Alexander,3.88,15831550,Shapeshifted,Fantasy,Fantasy,1141,107,309,December 10th 2012,2060
11266,Ransom Riggs,4.07,23164983,Hollow City,Fantasy,Young Adult,161426,15912,400,2014,5773
11273,MaryJanice Davidson,3.59,15788084,Undead and Underwater,Fantasy,Paranormal,1663,157,352,March 1st 2013,2016
11282,Jen Malone,4.34,18104774,At Your Service,Childrens,Young Adult,220,62,262,2014,3708
11287,Lisa Kessler,4.17,13110537,Night Demon,Fantasy,Romance,202,70,304,2013,2186
11290,Sara Raasch,3.95,17399160,Snow Like Ashes,Fantasy,Young Adult,50139,6350,416,2014,3732
11292,Michelle  Graves,3.83,18171350,See How She Runs,Fantasy,Fantasy,470,110,209,July 11th 2013,2782
11295,Jodi Meadows,4.05,13085374,Infinite,Fantasy,Young Adult,4402,539,418,2014,6664
11298,Tessa Adams,3.58,15710593,Soulbound,Fantasy,Fantasy,840,109,358,2013,2186
11322,Rae Carson,3.8,10429092,The Girl of Fire and Thorns,Fantasy,Young Adult,69335,6671,423,2011,5715
11324,Darynda Jones,4.48,15813668,Fifth Grave Past the Light,Fantasy,Fantasy,27853,2654,339,2013,4706
11339,Leigh Bardugo,4.16,14061957,Ruin and Rising,Fantasy,Young Adult,96042,12815,422,2014,13128
11340,Amanda Bonilla,4.06,15710564,Crave the Darkness,Fantasy,Fantasy,802,77,307,2013,2665
11381,Jenn Bennett,4.16,13630629,Binding the Shadows,Fantasy,Fantasy,3991,325,366,2013,3219
11390,Cassandra Clare,4.15,6752378,City of Fallen Angels,Fantasy,Young Adult,416748,20525,424,2011,7784
11397,Sara B. Larson,3.74,17406847,Defy,Fantasy,Young Adult,18611,2453,336,2014,4771
11416,Patricia Briggs,4.36,13413589,Frost Burned,Fantasy,Fantasy,54444,3316,342,March 1st 2013,33616
11443,Keri Arthur,4.23,15749143,Darkness Unmasked,Fantasy,Fantasy,3007,192,372,2013,4582
11455,Carrie Vaughn,3.92,15795549,Kitty Rocks the House,Fantasy,Fantasy,4314,311,324,March 1st 2013,4581
11457,Amanda  Carlson,3.86,13594842,Hot Blooded,Fantasy,Paranormal,3490,325,320,1st 2013,4614
11458,Jenna Black,3.89,15744141,Rogue Descendant,Fantasy,Fantasy,2655,198,370,2013,4726
11469,Thea Harrison,3.3,15710470,Rising Darkness,Fantasy,Romance,1693,256,304,February 27th 2013,5133
11476,Shelly Laurenston,4.3,15745446,Wolf with Benefits,Fantasy,Romance,8554,694,421,March 2013,7680
11487,Lynsay Sands,4.25,15722934,Immortal Ever After,Fantasy,Romance,8958,592,358,2013,10619
11488,Robert Jordan,4.22,233649,The Great Hunt,Fantasy,Fiction,190778,3662,705,1990,959
11502,Bernadette  Walsh,4.12,13500636,Devil's Mountain,Fantasy,Romance,34,24,122,May 9th 2012,300
11512,Dianna Hardy,3.83,43256632,Wilted,Fantasy,Fantasy,186,45,20,2012,392
11517,Alicia Wright Brewster,3.26,17357402,Don't Call Me Angel,Fantasy,Paranormal,94,67,120,2012,395
11539,Janet E. Morris,4.72,13554702,Mage Blood,Fantasy,Fantasy,69,7,70,2012,471
11544,Sandra  Love,4.38,21802706,Broken Hearts: Kaleigh's Revenge,Fantasy,Business,37,24,150,2014,897
11554,Kirby Crow,3.93,17974858,The King of Forever,Fantasy,Romance,446,68,198,2015,1263
11559,Jonathan  Gould,3.86,10880532,Doodling,Fantasy,Humor,109,64,60,January 24th 2011,498
11562,Tamora Pierce,4.33,13836,Wild Magic,Fantasy,Young Adult,63186,1834,362,December 1st 1992,937
11569,Brandon Sanderson,4.25,1268479,Warbreaker,Fantasy,Fiction,84037,5941,688,by,1009
11575,Daniel Polansky,3.85,25667920,The Builders,Fantasy,Novella,2199,437,226,2015,673
11578,Jonathan Stroud,4.1,59263,The Golem's Eye,Fantasy,Young Adult,78728,1836,562,September 1st 2004,1020
11581,Kameron Hurley,3.86,23920769,Empire Ascendant,Fantasy,Fiction,1003,161,507,2015,695
11586,Raymond E. Feist,4.18,13812,Magician: Apprentice,Fantasy,Fiction,71943,1506,485,October 1st 1982,1074
11593,Terry Pratchett,3.99,34497,The Color of Magic,Fantasy,Fiction,265668,7866,228,1983,1087
11595,K.J. Parker,3.83,25901575,The Last Witness,Fantasy,Novella,588,127,144,2015,731
11596,Megan Derr,3.97,19162047,With Pride,Fantasy,Romance,683,61,164,April 15th 2014,1534
11599,Angela Slatter,4.02,25664279,Of Sorrow and Such,Fantasy,Novella,592,141,160,2015,724
11600,Silvia Moreno-Garcia,3.7,22609306,Signal to Noise,Fantasy,Fiction,1711,413,272,2015,746
11603,Michael R. Fletcher,4.02,23287202,Beyond Redemption,Fantasy,Fiction,1297,281,480,2015,758
11619,Naomi Novik,4.06,28876,His Majesty's Dragon,Fantasy,Fantasy,64370,5301,353,2006,1268
11620,Margaret Weis,3.99,259836,Dragons of Autumn Twilight,Fantasy,Dungeons and Dragons,99271,1828,444,November 12th 1984,1231
11621,Madeleine L'Engle,4.12,77276,A Swiftly Tilting Planet,Fantasy,Young Adult,94154,2071,278,July 1978,1178
11623,Alyc Helms,3.5,21855285,The Dragons of Heaven,Fantasy,Fantasy,307,81,416,2015,784
11631,Catherynne M. Valente,3.73,24327445,Speak Easy,Fantasy,Historical,538,124,144,2015,853
11633,Andrea K. Höst,4.19,12594400,Medair,Fantasy,Romance,373,41,416,2011,1430
11664,Mary Robinette Kowal,4.15,18873823,Of Noble Family,Fantasy,Historical,1580,275,572,2015,993
11674,Daniel José Older,3.8,22295304,Shadowshaper,Fantasy,Young Adult,7467,1744,297,2015,1034
11689,C.S. Lewis,3.97,121749,Prince Caspian,Fantasy,Fiction,301789,5640,240,October 15th 1951,1718
11698,Nnedi Okorafor,3.91,23281789,The Book of Phoenix,Fantasy,Science Fiction,2925,488,232,2015,1202
11703,Kai Ashante Wilson,3.61,25819519,The Sorcerer of the Wildeeps,Fantasy,Fiction,2273,529,212,2015,1209
11707,Anne McCaffrey,4.1,61975,Dragonflight,Fantasy,Science Fiction,114449,2855,299,1968,1837
11720,Kate  McIntyre,4.0,23582513,The Deathsniffer's Assistant,Fantasy,Science Fiction,591,113,424,2015,1275
11726,Jo Walton,3.9,23168762,The Philosopher Kings,Fantasy,Fiction,1690,301,348,2015,1336
11729,Robin McKinley,4.21,77366,The Hero and the Crown,Fantasy,Young Adult,47528,2106,240,1984,2154
11730,Angie Sage,4.0,355917,Flyte,Fantasy,Young Adult,64726,1596,521,March 14th 2006,2147
11733,Jami Brumfield,3.47,22596736,The Witch's Vampire,Fantasy,Paranormal,291,17,270,2014,2396
11735,T. Frohock,4.03,25250075,In Midnight's Silence,Fantasy,Fantasy,174,67,128,2015,1426
11744,Mark  Lawrence,4.26,22852698,The Liar's Key,Fantasy,Fiction,12981,824,480,2015,1545
11750,Michelle Sagara West,3.59,153219,Into the Dark Lands,Fantasy,Romance,1580,99,315,1991,2544
11751,Lois McMaster Bujold,4.21,25791216,Penric's Demon,Fantasy,Novella,4798,530,109,2015,1738
11757,Eoin Colfer,4.0,37586,The Lost Colony,Fantasy,Young Adult,139985,1735,385,2006,2826
11774,Kim Harrison,4.43,17285883,The Undead Pool,Fantasy,Fantasy,23827,1754,423,2014,3110
11780,J.R.R. Tolkien,4.43,15241,The Two Towers,Fantasy,Classics,599649,8275,322,November 11th 1954,12190
11782,Scarlett Dawn,4.39,18518269,King Cave,Fantasy,New Adult,6486,393,530,2014,3433
11786,Eliezer Yudkowsky,4.39,10016013,Harry Potter and the Methods of Rationality,Fantasy,Fiction,10981,1082,2007,2015,2043
11799,Natasha Pulley,3.71,22929563,The Watchmaker of Filigree Street,Fantasy,Historical,16420,2685,318,July 2nd 2015,2167
11815,Kazuo Ishiguro,3.47,22522805,The Buried Giant,Fantasy,Fiction,55062,7974,317,2015,2215
11826,Michelle Hauck,4.18,27777346,Grudging,Fantasy,Young Adult,136,48,432,2015,2350
11827,Grace Draven,3.96,6811150,Master of Crows,Fantasy,Romance,11424,963,276,2009,5591
11838,Tyrolin Puxty,3.72,25772321,Broken Dolls,Fantasy,Young Adult,463,165,175,2015,2958
11849,Scott  Hawkins,4.08,26892110,The Library at Mount Char,Fantasy,Horror,23339,4493,390,2015,6455
11887,Kay Thompson,4.2,782854,Eloise,Childrens,Childrens,21490,494,65,1955,865
11944,Robert N. Charrette,3.73,351451,Never Deal with a Dragon,Fantasy,Science Fiction,1737,84,377,1990,279
11976,E.B. White,3.89,138959,Stuart Little,Childrens,Classics,98036,2332,131,1945,2919
11991,George Selden,4.02,24384,The Cricket in Times Square,Childrens,Fiction,55227,1474,134,1960,3300
12023,Lora Leigh,4.05,6294228,Hot for the Holidays,Fantasy,Romance,5878,243,344,2009,1687
12069,Kalayna Price,4.15,12620451,Grave Memory,Fantasy,Fantasy,15518,845,373,2012,1946
12076,Roger Zelazny,4.22,62005,A Night in the Lonesome October,Fantasy,Horror,5823,736,280,1993,1170
12085,Robert Lynn Asprin,3.83,552357,Thieves' World,Fantasy,Fiction,6869,143,308,October 1st 1979,1334
12087,Anne Bishop,4.11,47956,Daughter of the Blood,Fantasy,Romance,30945,1908,412,1998,1419
12098,Kelly Meding,4.03,11738898,Wrong Side of Dead,Fantasy,Fantasy,1120,87,368,January 1st 2012,2820
12105,Dixie Lynn Dwyer,4.07,10646531,Were Love Found Her,Fantasy,Erotica,1051,29,237,February 28th 2011,1302
12107,Fritz Leiber,3.88,57950,Swords and Deviltry,Fantasy,Fiction,10013,557,208,1970,1607
12113,Gail Z. Martin,3.72,321353,The Summoner,Fantasy,Fiction,11095,459,637,January 29th 2007,1510
12128,Chris Riddell,4.06,607513,Ottoline and the Yellow Cat,Childrens,Mystery,2683,363,176,2007,1651
12132,Katie Jennings,3.46,13625827,Breath of Air,Fantasy,Young Adult,450,65,329,,897
12138,Daniel Abraham,3.6,208,A Shadow in Summer,Fantasy,Fiction,10438,684,331,2006,1723
12145,Karen Chance,4.27,12114440,Fury's Kiss,Fantasy,Paranormal,9980,522,536,September 26th 2012,3584
12154,Thomas Siddell,4.22,2915026,"Gunnerkrigg Court, Vol. 1: Orientation",Fantasy,Sequential Art,5372,299,296,2007,1831
12170,Alicia Michaels,3.84,17258853,Daughter of the Red Dawn,Fantasy,Young Adult,1401,144,330,2012,1158
12176,China Miéville,3.89,12392681,Railsea,Fantasy,Science Fiction,10487,1458,424,2012,1995
12195,Karen Miller,3.65,1051620,The Innocent Mage,Fantasy,Fantasy,17743,848,642,January 1st 2005,2034
12206,Ben Aaronovitch,3.92,9317452,Midnight Riot,Fantasy,Fantasy,63935,6719,298,January 10th 2011,2103
12252,Melina Marchetta,4.31,10165761,Quintana of Charyn,Fantasy,Young Adult,13215,1597,516,2012,1241
12262,Laurell K. Hamilton,3.81,12383252,Kiss the Dead,Fantasy,Fantasy,22044,1657,359,June 2012,5111
12293,Stacia Kane,4.21,8786358,Sacrificial Magic,Fantasy,Fantasy,6199,594,416,2012,5390
12303,Marissa Moss,4.0,24172,Amelia's Notebook,Childrens,Fiction,5235,160,40,January 1st 1995,2425
12341,Ursula Vernon,3.95,6055161,Dragonbreath,Fantasy,Sequential Art,5560,438,160,2009,2790
12371,Trudi Canavan,3.96,28249,The Magicians' Guild,Fantasy,Fantasy,61754,2260,384,2001,3819
12374,Eve Langlais,3.8,11746148,Delicate Freakn' Flower,Fantasy,Romance,7718,551,255,June 16th 2011,2932
12400,Rachel Hartman,3.97,19549841,Seraphina,Fantasy,Young Adult,68521,7665,467,July 1st 2012,1831
12419,Meagan Spooner,3.71,10352973,Skylark,Fantasy,Young Adult,4686,627,333,2012,2092
12493,Brent Weeks,4.24,7165300,The Black Prism,Fantasy,Fiction,79096,3704,629,2010,7330
12515,Saladin Ahmed,3.64,11487807,Throne of the Crescent Moon,Fantasy,Fiction,9601,1534,274,2012,8916
12562,Jessica Therrien,3.62,25729635,Oppression,Fantasy,Young Adult,1851,397,339,February 22nd 2012,3545
12659,Michael Moorcock,3.82,60156,A Nomad of the Time Streams,Fantasy,Science Fiction,897,38,418,1971,620
12663,Orson Scott Card,3.73,40271,Alvin Journeyman,Fantasy,Fiction,14582,261,381,September 1995,745
12674,Katherine Kurtz,3.95,537124,Deryni Rising,Fantasy,Fiction,6571,222,271,1970,953
12725,Ted Dekker,4.48,2316940,The Circle Trilogy,Fantasy,Christian Fiction,3743,194,1182,2004,1060
12813,Kim Harrison,4.38,1225621,The Outlaw Demon Wails,Fantasy,Fantasy,50187,1187,455,January 1st 2008,612
12815,Richelle Mead,4.07,1316617,Succubus on Top,Fantasy,Fantasy,28019,1249,314,2008,624
12820,Elyse Salpeter,4.36,19303613,The Hunt for Xanadu,Fantasy,Philosophy,73,27,237,2013,1000
12835,Kris Hack,4.19,26021547,The Ascension of Laney,Fantasy,Paranormal,74,36,280,August 20th 2015,696
12838,Sharon Kay,3.8,18374569,Wicked Wind,Fantasy,Romance,724,122,297,July 21st 2013,699
12846,Jennifer L. Armentrout,4.27,17455585,White Hot Kiss,Fantasy,Young Adult,36449,4295,388,2014,728
12852,Jana Oliver,3.99,8534899,The Demon Trapper's Daughter,Fantasy,Young Adult,17633,1486,355,2011,872
12854,Sharon Shinn,4.04,97961,Archangel,Fantasy,Romance,9372,737,400,May 1st 1996,874
12887,Nalini Singh,4.26,8074967,Archangel's Blade,Fantasy,Fantasy,26408,1669,310,May 8th 2011,1307
12892,Cassandra Clare,4.29,8755776,City of Lost Souls,Fantasy,Young Adult,366398,18069,534,2012,1572
12902,Ronie Kendig,4.53,36236388,Fierian,Fantasy,Fiction,36,13,464,2018,2803
12905,Linda Poitevin,3.91,12451769,Sins of the Son,Fantasy,Paranormal,415,94,352,2012,1781
12906,Lindsay A. Franklin,4.19,36327140,The Story Peddler,Fantasy,Fiction,275,141,336,2018,2931
12936,Geri Halliwell,4.05,6322725,Ugenia Lavender Home Alone,Childrens,See top shelves…,37,1,173,2008,726
12947,Melody Anne,3.88,22372402,Midnight Fire,Fantasy,Paranormal,2337,116,253,January 26th 2012,6062
12952,Shannon A. Thompson,4.03,25170253,Minutes Before Sunset,Fantasy,Young Adult,584,151,247,April 28th 2013,198
12953,Jenna Elizabeth Johnson,3.7,13612018,Faelorehn,Fantasy,Young Adult,3476,366,230,2012,198
12955,Mary  Stewart,4.38,27689,Mary Stewart's Merlin Trilogy,Fantasy,Fiction,4244,190,928,January 1st 1978,520
12957,Courtney Cole,3.65,11881016,The Glassheart Chronicles,Fantasy,Young Adult,352,35,148,2011,198
12973,K.N. Lee,3.79,17994785,Netherworld,Fantasy,Fantasy,452,106,300,May 11th 2013,200
12981,Veronica Blade,3.84,12518734,Something Witchy This Way Comes,Fantasy,Young Adult,597,99,364,2011,200
12982,Teal Haviland,3.79,16067691,Inception,Fantasy,Fantasy,94,29,550,April 30th 2013,200
13004,Ella James,4.0,15804044,Stolen,Fantasy,Paranormal,2686,111,131,January 1st 2012,277
13014,Colleen Vanderlinden,3.77,28531199,Lost Girl,Fantasy,Fantasy,1817,124,205,2013,293
13028,Christi Stallard,4.18,34227144,The Crimson Throne,Fantasy,Fantasy,38,14,322,2017,300
13032,Jan Harman,3.76,18377623,Brush of Shade,Fantasy,Horror,70,43,396,2013,300
13041,Quinn Loftis,4.05,11947156,Prince of Wolves,Fantasy,Young Adult,32262,2595,230,2011,340
13146,Maggie Stiefvater,3.68,3112850,Lament: The Faerie Queen's Deception,Fantasy,Young Adult,30247,2813,325,2008,2192
13155,Gregory Maguire,3.62,20708810,Egg & Spoon,Fantasy,Young Adult,5212,1015,475,September 1st 2014,348
13188,Amber Argyle,3.63,15829917,Winter Queen,Fantasy,Young Adult,1090,187,254,March 18th 2013,2736
13201,Maurissa Guibord,3.77,15700583,Revel,Fantasy,Young Adult,1348,175,352,2013,3293
13282,Beatrix Potter,4.17,19321,The Tale of Peter Rabbit,Childrens,Classics,181831,1662,72,December 16th 1901,5212
13297,J.K. Rowling,4.56,1,Harry Potter and the Half-Blood Prince,Fantasy,Young Adult,2036961,32557,652,July 16th 2005,672
13298,Jessica Day George,3.92,3697927,Princess of the Midnight Ball,Fantasy,Young Adult,30091,3433,280,2009,704
13302,Shannon Hale,4.18,179064,The Goose Girl,Fantasy,Young Adult,102554,9358,383,August 8th 2003,874
13305,Brandt Legg,3.67,37943061,Outview,Fantasy,Young Adult,1485,222,352,2013,998
13310,Cornelia Funke,3.92,28195,Inkspell,Fantasy,Young Adult,96578,3793,655,October 1st 2005,1301
13320,Rick Riordan,4.24,28186,The Sea of Monsters,Fantasy,Young Adult,624155,22687,279,2006,3261
13342,Lena Coakley,3.69,9917925,Witchlanders,Fantasy,Young Adult,2624,440,400,2011,887
13343,Anne Ursu,3.75,10637959,Breadcrumbs,Fantasy,Childrens,10844,1862,312,2011,909
13362,Chloe Neill,4.11,9815702,Drink Deep,Fantasy,Paranormal,25692,1808,321,2011,2211
13385,Gena Showalter,3.93,37953590,Shadow and Ice,Fantasy,Romance,1114,246,496,2018,553
13395,Jesikah Sundin,3.85,32337657,Legacy,Fantasy,Young Adult,223,115,499,January 19th 2014,499
13419,Shannon Dittemore,4.22,15869682,Broken Wings,Fantasy,Paranormal,552,101,320,2013,966
13431,Patrick W. Carr,4.33,16234269,The Hero's Lot,Fantasy,Christian Fiction,2431,204,439,July 1st 2013,1025
13438,Bonnie Ferrante,3.92,23460404,Desiccate,Fantasy,Young Adult,25,22,286,,498
13465,Shannon Hale,3.97,248482,Enna Burning,Fantasy,Young Adult,35837,3561,317,September 15th 2004,634
13475,Ilona Andrews,4.07,38619,Magic Bites,Fantasy,Fantasy,87992,6067,260,,640
13487,Philip Pullman,4.12,41637836,The Subtle Knife,Fantasy,Young Adult,304844,7333,326,1997,655
13586,Sarah J. Maas,4.22,7896527,Throne of Glass,Fantasy,Young Adult,447069,35889,406,August 2nd 2012,1019
13759,Shelly Laurenston,4.29,2431123,When He Was Bad,Fantasy,Romance,7018,336,352,2008,962
13847,G.A. Aiken,4.22,3295696,About a Dragon,Fantasy,Fantasy,13984,532,360,August 1st 2006,1444
13860,Robert Rankin,3.74,49603,The Hollow Chocolate Bunnies of the Apocalypse,Fantasy,Fiction,7351,493,342,January 2002,1970
13905,Jon Scieszka,4.3,125507,The True Story of the Three Little Pigs,Childrens,Childrens,154036,3024,28,October 1989,2728
13917,C.S. Lewis,4.21,100915,"The Lion, the Witch and the Wardrobe",Fantasy,Classics,1839095,17934,208,October 16th 1950,4288
13918,John David  Anderson,4.04,31371228,Posted,Childrens,Realistic Fiction,2723,570,384,2017,395
13922,Alex R. Kahler,3.63,32766049,Runebinder,Fantasy,Young Adult,672,190,394,2017,440
13926,Susan Dennard,4.01,29939390,Windwitch,Fantasy,Young Adult,11483,1887,384,2017,463
13937,Brandon Sanderson,4.36,68429,The Well of Ascension,Fantasy,Fiction,215914,10778,590,2007,279
13941,F.T. Lukens,4.23,34736638,The Rules and Regulations for Mediating Myths & Magic,Fantasy,Young Adult,562,160,290,2017,579
13947,Melissa Grey,3.75,28872472,The Savage Dawn,Fantasy,Young Adult,922,174,496,2017,679
13958,Cassandra Clare,4.33,3777732,City of Glass,Fantasy,Young Adult,707329,24752,541,March 24th 2009,360
13960,Sarah Rees Brennan,4.37,31944679,In Other Lands,Fantasy,Young Adult,4606,1234,437,June 10th 2014,780
13966,Sarah Fine,3.62,28684363,The Cursed Queen,Fantasy,Young Adult,645,160,432,2017,859
13989,George R.R. Martin,4.12,13497,A Feast for Crows,Fantasy,Fiction,542239,19983,1061,October 17th 2005,474
13991,Melissa Bashardoust,3.82,32768509,Girls Made of Snow and Glass,Fantasy,Young Adult,4967,1351,384,2017,1090
13998,Carolyn Turgeon,3.28,5266279,Godmother: The Secret Cinderella Story,Fantasy,Fiction,2109,502,288,January 1st 2009,494
14008,Julia Ember,3.72,32890474,The Seafarer's Kiss,Fantasy,Lgbt,1005,363,214,2017,1534
14029,Darren Humphries,3.78,12316827,The Man From U.N.D.E.A.D. - The Curious Case Of The Kidnapped Chemist,Fantasy,Fantasy,290,24,212,August 3rd 2011,463
14033,J.C. Welker,4.18,32171947,The Wishing Heart,Fantasy,Young Adult,113,56,416,2017,1851
14034,M.T. McGuire,3.95,8732892,Few Are Chosen,Fantasy,Science Fiction,185,70,288,August 29th 2010,484
14038,Amanda Foody,3.75,30237061,Daughter of the Burning City,Fantasy,Young Adult,3996,1224,384,2017,2070
14042,David Staniforth,4.39,22717308,Alloria,Fantasy,Young Adult,77,42,500,,567
14071,Marion Zimmer Bradley,4.0,361119,Hawkmistress!,Fantasy,Science Fiction,4033,77,336,1982,545
14076,Anne McCaffrey,4.23,61942,The Dragonriders of Pern: Dragonflight / Dragonquest / The White Dragon,Fantasy,Science Fiction,24723,486,750,January 1st 1968,754
14080,Lynn Flewelling,4.12,74274,Hidden Warrior,Fantasy,Fiction,7195,212,576,2003,583
14083,Andrea K. Höst,4.1,13456081,Hunting,Fantasy,Romance,657,91,266,April 4th 2013,585
14091,Mary  Stewart,4.16,64105,The Last Enchantment,Fantasy,Fiction,13363,367,513,1979,653
14111,Sharon Shinn,3.92,97968,The Dream-Maker's Magic,Fantasy,Young Adult,2749,189,272,2006,735
14118,Django Wexler,4.04,15810910,The Thousand Names,Fantasy,Fantasy,14566,1119,513,2013,746
14120,Rachel Neumeier,3.77,8377150,The Floating Islands,Fantasy,Young Adult,1634,261,400,2011,812
14122,Nancy Springer,3.73,327945,Rowan Hood: Outlaw Girl of Sherwood Forest,Fantasy,Historical,2528,177,170,June 25th 2001,810
14125,Jill Williamson,4.16,6320247,By Darkness Hid,Fantasy,Christian,2427,282,490,2009,889
14126,L. Frank Baum,3.83,179565,The Marvelous Land of Oz,Fantasy,Classics,16397,1223,192,1904,904
14129,Naomi Novik,3.9,14069,Throne of Jade,Fantasy,Fantasy,30817,1917,398,2006,938
